residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
441,0.002,51.145480000000006,291.0,1.96,37.08,7.0
2052,0.007,223.86403,277.0,3.06,59.84,6.5
1108,0.0024500000000000004,112.58500000000001,289.0,2.21,44.3,7.0
682,0.00125,75.52266,277.0,2.08,40.95,7.5
1944,0.0022500000000000003,206.78664,290.0,2.62,53.01,5.5
670,0.00148,77.23977000000001,293.0,3.23,61.87,7.2
2010,0.00184,230.91762,293.0,2.45,49.86,7.2
670,0.00141,75.47027,293.0,3.22,61.82,7.2
392,0.00215,43.35533,297.0,4.44,72.31,8.0
351,0.0016,40.97316000000001,277.0,2.71,54.55,7.0
1740,0.0022500000000000003,196.63358,277.0,3.21,61.65,7.5
292,0.0020499999999999997,34.53057,277.0,2.88,57.27,5.5
483,0.0028,57.08295,295.0,3.36,63.42,5.6
598,0.0028,65.55269,291.0,3.24,61.99,6.5
406,0.0024900000000000005,45.94136,294.0,2.29,46.32,6.0
1650,0.0026000000000000003,187.37938,293.0,2.86,57.07,6.0
478,0.0033,54.49646,291.0,3.45,64.33,8.5
1800,0.0018700000000000001,208.55645,298.0,2.41,49.03,7.3
730,0.0016,78.78828,289.0,2.28,46.06,7.0
868,0.0019,94.17848,277.0,2.35,47.74,7.0
540,0.0023,62.267070000000004,323.0,2.38,48.29,6.5
129,0.0018000000000000002,14.58533,289.0,1.8,31.83,5.5
222,0.00195,26.498900000000003,293.0,1.77,30.59,6.0
170,0.0016,19.746209999999998,298.0,2.93,58.07,7.5
212,0.0021000000000000003,27.384310000000003,293.0,2.6,52.65,7.8
129,0.0017,14.343010000000001,297.0,2.68,54.11,6.5
228,0.0017800000000000001,28.54547,293.0,2.31,46.67,8.0
108,0.00165,14.909600000000001,295.0,2.13,42.13,6.0
1708,0.0029,192.04723,277.0,2.32,46.95,6.6
852,0.002,95.95256,293.0,2.46,50.1,6.5
288,0.0020099999999999996,33.09607,277.0,2.63,53.16,6.2
280,0.002,32.71332,294.0,1.77,30.42,5.0
260,0.0023,30.32235,277.0,4.5,72.66,6.5
121,0.00167,13.55116,289.0,2.55,51.85,8.0
377,0.00228,42.37167,277.0,3.32,62.97,7.5
1650,0.0022500000000000003,184.59277,293.0,2.94,58.16,3.5
368,0.0019,43.056110000000004,277.0,2.24,45.08,7.2
232,0.0026000000000000003,26.87957,293.1,2.68,54.05,7.5
628,0.0016,73.24717,277.0,2.88,57.35,4.5
748,0.0019,83.44189999999999,298.0,1.95,36.91,6.5
318,0.0025,36.46837,298.0,2.21,44.22,7.5
318,0.0025,36.46837,298.0,2.21,44.22,7.5
412,0.0019,50.03443,293.0,2.21,44.36,7.0
816,0.0016,92.90543,298.0,2.36,47.83,6.5
150,0.00152,18.53753,277.0,2.37,48.0,9.0
786,0.00185,94.00139,277.0,2.12,42.08,5.5
374,0.0017900000000000001,43.393769999999996,277.0,1.94,36.71,10.0
708,0.002,77.41592999999999,293.0,2.72,54.82,5.6
504,0.001,55.85227,291.0,2.06,40.39,5.2
700,0.00176,79.34077,291.0,2.36,47.87,7.0
261,0.0013000000000000002,28.45082,293.0,2.14,42.47,7.0
261,0.0031000000000000003,30.13543,285.0,6.29,80.46,7.0
544,0.0024500000000000004,59.227489999999996,293.0,2.11,41.62,8.0
7344,0.0023,810.23894,278.0,3.13,60.46,5.0
249,0.003,30.048450000000003,293.0,1.91,35.61,7.6
4968,0.0032,566.4836899999999,291.0,3.27,62.44,7.4
4968,0.0032,566.4836899999999,291.0,3.27,62.44,7.4
1364,0.0022,155.52,291.0,1.93,36.13,8.0
302,0.00215,35.28263,291.0,4.2,70.68,6.5
346,0.00215,39.40446,291.0,2.42,49.22,7.4
380,0.00265,42.977309999999996,291.0,3.34,63.14,6.5
269,0.002,31.487540000000003,289.0,2.81,56.19,7.5
886,0.0016,102.36745,277.0,2.55,51.72,8.2
1232,0.0014399999999999999,146.99383,293.0,2.67,53.99,6.64
880,0.0021000000000000003,96.04267999999999,293.0,2.51,50.93,6.7
920,0.00198,103.45507,295.0,2.62,53.0,5.5
920,0.00198,103.45507,295.0,2.62,53.0,5.5
759,0.0015500000000000002,80.3942,291.0,2.06,40.23,4.6
482,0.0019,54.951750000000004,295.0,2.66,53.73,7.5
218,0.0020499999999999997,25.89253,277.0,2.42,49.14,7.5
1290,0.00219,146.22764,296.0,2.3,46.52,6.3
1540,0.0021000000000000003,160.25203,298.0,3.81,67.74,6.0
612,0.0031000000000000003,63.36634,298.0,2.31,46.68,7.0
308,0.0014,31.95543,298.0,1.97,37.5,6.0
292,0.0014,33.53685,277.0,2.74,55.14,5.0
1030,0.00209,117.91391,293.0,2.15,42.73,4.43
643,0.00158,74.10025,298.0,2.61,52.95,6.0
643,0.00158,74.10025,298.0,2.61,52.95,6.0
156,0.0022,19.18462,295.0,4.39,71.97,7.8
108,0.0017,14.63447,295.0,2.33,47.15,5.0
1728,0.00215,196.00348000000002,295.0,1.96,37.18,5.5
1032,0.0019,116.94946,277.0,2.37,48.07,6.5
440,0.00195,47.317589999999996,302.0,1.86,33.88,8.5
292,0.0016,32.71786,298.0,2.23,44.84,7.5
1978,0.00175,218.45310999999998,277.0,2.87,57.09,5.0
524,0.0021000000000000003,60.30008,289.0,2.6,52.63,7.5
524,0.0021000000000000003,60.30008,289.0,2.6,52.63,7.5
510,0.002,59.63393,298.0,2.54,51.65,5.9
73,0.00261,8.28102,277.0,2.23,44.85,9.1
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
8826,0.00365,996.1026899999999,289.0,3.25,62.14,6.3
73,0.00176,8.22397,291.0,1.79,31.34,5.6
2307,0.0028,263.04762,298.0,4.21,70.82,5.5
8400,0.0023,964.7637500000001,293.0,2.69,54.31,7.5
8400,0.0023,964.7637500000001,293.0,2.69,54.31,7.5
8400,0.0023,964.7637500000001,293.0,2.69,54.31,7.5
188,0.00145,21.37554,277.0,2.51,50.95,6.5
240,0.0014,27.19395,295.0,2.74,55.03,8.5
624,0.002,66.53895,295.0,2.49,50.7,7.0
2307,0.0025,263.12872,298.0,4.25,71.03,5.5
867,0.0015,93.17715,294.0,2.66,53.79,7.0
333,0.0022400000000000002,38.800110000000004,295.0,2.05,40.03,8.0
152,0.00192,16.41359,277.0,2.65,53.67,5.6
268,0.0025,31.88184,291.0,2.63,53.24,7.5
794,0.0015,86.96821000000001,298.0,2.49,50.52,7.0
616,0.0025,68.32097999999999,277.0,2.27,45.84,6.0
7080,0.00357,773.17475,291.0,3.79,67.56,4.5
7080,0.00357,773.17475,291.0,3.79,67.56,4.5
405,0.00189,47.80886,291.0,2.06,40.3,5.2
129,0.0022,14.51701,289.0,1.78,30.82,5.0
129,0.0017,14.555299999999999,289.0,1.79,31.38,5.0
4160,0.00316,479.84275,277.0,4.03,69.47,6.7
4160,0.00316,479.84275,277.0,4.03,69.47,6.7
393,0.0025,43.042300000000004,293.0,2.17,43.4,6.5
504,0.00183,59.61101,293.0,2.18,43.59,7.5
544,0.0028,59.226940000000006,297.0,3.75,67.22,6.5
390,0.0019,44.857440000000004,291.0,2.42,49.17,6.5
590,0.0023,68.07724,295.0,2.65,53.64,7.5
406,0.002,45.4432,277.0,2.16,42.96,6.5
310,0.00186,34.19447,277.0,2.25,45.45,6.5
397,0.00186,42.66264,298.0,2.2,44.11,6.7
397,0.0021000000000000003,42.75276,298.0,2.19,43.95,6.7
397,0.0021000000000000003,42.73475,298.0,2.43,49.47,6.7
306,0.0015500000000000002,32.06758,298.0,1.92,35.98,7.0
612,0.00185,64.03232,298.0,2.07,40.7,8.0
670,0.0032,76.60889999999999,298.0,3.23,61.89,7.0
942,0.00275,105.19628999999999,295.0,3.64,66.21,7.5
942,0.00275,105.19628999999999,295.0,3.64,66.21,7.5
1048,0.0029,119.0047,277.0,2.4,48.79,7.5
302,0.0022,36.08975,291.15,2.36,47.94,6.2
368,0.0018000000000000002,42.06585,298.0,2.26,45.52,5.8
382,0.0019,42.3852,298.0,3.16,61.13,5.5
668,0.0015600000000000002,82.1113,293.0,2.01,38.7,8.5
74,0.001,8.45164,293.0,1.71,27.93,4.0
70,0.0016,9.682540000000001,298.0,2.79,55.85,7.8
93,0.0018000000000000002,10.96984,297.0,2.17,43.44,6.5
882,0.00285,103.99911999999999,293.0,4.25,71.06,8.4
906,0.0024500000000000004,98.45805,295.0,1.97,37.69,6.5
906,0.0024500000000000004,98.45805,295.0,1.97,37.69,6.5
646,0.0023,74.0228,277.0,4.02,69.43,6.8
2648,0.0023799999999999997,299.24494,293.0,2.43,49.34,7.5
563,0.0019399999999999999,63.40448000000001,298.0,2.3,46.58,7.5
244,0.0016,27.9935,277.0,1.98,37.81,5.5
634,0.0018000000000000002,71.10212,291.0,2.46,50.02,7.0
723,0.00159,83.41517,277.0,2.44,49.66,8.5
672,0.0027,75.0774,295.0,2.24,45.09,7.0
672,0.0027,75.0774,295.0,2.24,45.09,7.0
672,0.0027,75.0774,295.0,2.24,45.09,7.0
448,0.0029,50.17402,277.0,2.33,47.24,5.5
2439,0.0027,268.75369,293.0,2.11,41.2,6.0
311,0.0017900000000000001,36.66532,277.0,2.39,48.59,4.2
1020,0.0021000000000000003,117.08357000000001,295.0,2.12,42.1,4.5
1012,0.00175,112.10736,298.0,2.46,49.9,6.5
231,0.0019,25.461270000000003,277.0,2.67,53.91,6.5
650,0.0018000000000000002,71.39946,293.0,2.03,39.3,5.6
260,0.0023,28.67128,298.0,2.67,53.85,5.5
1008,0.0021000000000000003,109.29025,298.0,2.1,41.44,4.5
1005,0.0016,109.00475999999999,298.0,2.11,41.64,4.5
404,0.0013000000000000002,42.868,300.0,2.9,57.55,8.5
672,0.0028,77.97597999999999,294.0,3.29,62.62,5.6
598,0.0025499999999999997,67.21937,295.0,3.2,61.52,7.0
855,0.00311,97.38750999999999,295.0,3.34,63.2,4.6
144,0.00135,19.16889,298.0,2.35,47.58,7.8
6762,0.0040999999999999995,748.087,295.0,2.26,45.58,6.8
6762,0.0040999999999999995,748.087,295.0,2.26,45.58,6.8
188,0.0025,22.74265,293.0,3.2,61.6,5.93
265,0.0028,30.40325,298.0,4.2,70.7,7.0
2304,0.0024,252.96361,293.0,2.8,55.5,5.5
339,0.0015,37.63581,277.0,2.28,46.07,4.6
156,0.0015500000000000002,16.95319,277.0,2.29,46.23,4.0
312,0.0017,34.924260000000004,277.0,2.32,46.96,8.5
800,0.0020099999999999996,96.53281,293.0,3.27,62.41,4.1
336,0.0015,36.41805,298.0,2.77,55.6,4.5
1432,0.0028,161.05619000000002,277.2,5.18,76.24,8.0
318,0.002,34.49709,293.0,3.67,66.46,6.5
93,0.00186,10.48875,293.0,2.2,44.17,6.5
93,0.00171,10.57862,293.0,2.15,42.82,6.0
378,0.0025,41.26464,293.0,1.9,35.41,7.0
140,0.0019,15.57427,294.0,3.05,59.74,8.5
342,0.0012,37.81868,293.0,1.98,37.95,8.5
522,0.00145,59.07262,298.0,2.27,45.86,6.5
838,0.0017,89.96838000000001,294.0,2.61,52.9,4.6
1412,0.0019,160.1227,291.2,1.96,37.32,7.5
436,0.0019399999999999999,47.84588,293.0,2.39,48.54,8.5
1182,0.00233,134.41258,277.0,2.67,53.97,8.0
438,0.00149,51.55321,293.0,2.16,42.95,5.6
630,0.002,72.12134,289.0,2.35,47.56,8.0
174,0.0018000000000000002,18.72708,298.0,2.05,39.91,8.5
964,0.0025,106.62588000000001,291.0,2.3,46.41,6.5
6832,0.0025099999999999996,735.8554399999999,277.0,2.51,50.94,5.8
6832,0.0025099999999999996,735.8554399999999,277.0,2.51,50.94,5.8
790,0.0027,91.65023,293.0,5.33,76.91,6.0
438,0.0016,47.15798,294.0,3.56,65.48,7.0
143,0.0017,16.61571,277.0,2.22,44.48,8.0
127,0.002,14.66681,298.0,2.3,46.3,5.2
2200,0.002,242.21562,291.0,2.55,51.79,5.5
169,0.00164,19.21246,293.0,2.72,54.8,7.0
304,0.00195,33.72029,293.0,2.17,43.42,3.76
304,0.00195,33.72029,293.0,2.17,43.42,3.76
1492,0.00222,164.58334,293.0,2.54,51.49,0.0
1492,0.00222,164.58334,293.0,2.54,51.49,0.0
444,0.0017,49.17492,289.0,2.07,40.54,7.5
906,0.0028,103.7527,293.0,3.59,65.76,7.0
906,0.0028,103.7527,293.0,3.59,65.76,7.0
343,0.0016,39.25107,293.0,2.19,43.9,7.0
954,0.0017,108.26927,294.0,2.14,42.41,7.0
350,0.0016,39.9201,298.0,2.12,41.95,6.5
718,0.0018000000000000002,77.48845,293.0,1.94,36.45,8.5
718,0.0017,77.83573,293.0,1.96,37.23,8.5
127,0.0015,14.94375,291.0,1.81,32.11,6.9
1008,0.0018700000000000001,109.69297,294.0,2.59,52.62,5.5
768,0.00188,90.54866000000001,277.0,2.5,50.77,6.5
383,0.0015,43.998160000000006,293.0,2.51,50.97,7.5
430,0.0022400000000000002,49.20586,293.0,2.75,55.21,4.5
894,0.0015,95.22608000000001,290.0,2.15,42.77,7.5
226,0.0015500000000000002,25.493840000000002,290.0,2.05,40.0,7.0
226,0.0015500000000000002,25.493840000000002,290.0,2.05,40.0,7.0
305,0.0015,35.80205,298.0,2.48,50.49,6.5
1758,0.0023,200.29303000000002,294.0,3.43,64.18,7.0
234,0.0024,25.9847,277.0,3.43,64.15,6.0
2916,0.003,335.45847,298.0,2.85,56.89,7.0
456,0.00185,51.27988,298.0,2.17,43.27,8.5
132,0.0022500000000000003,14.31106,297.0,2.8,56.02,9.0
331,0.0014,38.44847,291.0,2.34,47.54,6.0
470,0.002,52.3012,298.0,4.14,70.31,8.5
335,0.00125,38.15529,291.0,2.52,51.14,6.0
330,0.0017,37.380250000000004,293.0,2.21,44.36,5.5
384,0.002,42.73097,293.0,2.2,44.06,7.0
61,0.0025099999999999996,6.912770000000001,293.0,3.14,60.84,7.0
231,0.002,27.09975,293.0,2.56,51.9,5.5
834,0.0018000000000000002,89.25739,289.0,2.52,51.25,7.0
708,0.0023,79.04108000000001,298.0,3.83,67.89,6.0
768,0.0025,88.03845,273.0,2.76,55.41,4.7
994,0.00275,105.06269,278.0,2.59,52.52,5.2
112,0.002,13.28431,289.0,2.93,57.72,7.5
818,0.00265,92.97148,293.0,4.13,70.24,8.5
305,0.0018000000000000002,35.72997,295.0,2.54,51.62,6.5
192,0.0018000000000000002,22.00318,292.0,2.05,39.96,8.5
192,0.0018000000000000002,22.00318,292.0,2.05,39.96,8.5
180,0.0021000000000000003,20.73766,293.1,2.04,39.81,8.5
195,0.0025,21.53424,283.0,2.46,50.1,8.5
228,0.00221,26.387130000000003,293.15,2.03,39.27,7.5
305,0.0025099999999999996,35.63423,295.0,2.48,50.45,6.5
98,0.0025099999999999996,9.93045,298.0,4.07,69.79,8.5
128,0.00192,14.81216,298.0,2.24,45.04,8.0
138,0.0015,16.054660000000002,298.0,2.49,50.62,8.5
138,0.0015,16.054660000000002,298.0,2.49,50.62,8.5
814,0.00384,88.91716000000001,298.0,3.55,65.36,5.6
560,0.0017,64.35686,279.0,2.33,47.21,7.1
547,0.0014,62.72909,279.0,2.36,47.87,7.1
238,0.0023,27.497320000000002,289.0,2.73,55.02,6.5
692,0.00172,78.26391000000001,277.15,2.3,46.44,8.5
768,0.002,90.32445,277.0,2.42,49.27,6.5
436,0.00157,49.782230000000006,294.0,2.79,55.97,6.5
829,0.0027,94.90805,297.0,2.64,53.42,8.5
356,0.0031000000000000003,41.49634,277.0,5.24,76.51,8.4
669,0.00223,77.90728,293.0,2.6,52.72,5.3
794,0.00195,90.13934,277.0,2.34,47.34,6.5
354,0.0018000000000000002,41.45514,293.0,2.58,52.32,7.2
1232,0.0024,141.44520000000003,298.0,2.31,46.75,4.5
1456,0.0021000000000000003,174.63366000000002,293.0,3.0,59.03,8.0
3268,0.0029,362.21903000000003,294.0,2.64,53.48,6.9
3268,0.0029,362.21903000000003,294.0,2.64,53.48,6.9
3268,0.0029,362.21903000000003,294.0,2.64,53.48,6.9
142,0.00226,16.2848,293.0,2.32,47.08,10.0
103,0.0018000000000000002,12.370709999999999,277.0,1.83,32.9,5.2
498,0.0024900000000000005,54.34371,310.0,2.36,47.96,3.7
249,0.0016,30.17344,310.0,2.73,54.99,4.0
249,0.0023,28.981090000000002,310.0,2.74,55.05,3.9
249,0.0017,27.814790000000002,310.0,2.75,55.32,3.8
249,0.0019,29.02317,310.0,2.76,55.38,4.0
897,0.0024500000000000004,109.53389,277.0,2.6,52.74,7.3
198,0.0013000000000000002,22.3303,293.0,2.15,42.87,6.0
2002,0.0021000000000000003,220.09502,298.0,3.51,64.99,7.0
1096,0.0025,124.63466000000001,291.0,4.08,69.89,6.0
462,0.00175,50.10695,293.0,3.69,66.64,6.5
1103,0.0022500000000000003,134.10398,277.0,4.02,69.41,5.5
1103,0.0022500000000000003,134.10398,277.0,4.02,69.41,5.5
1103,0.0022500000000000003,134.10398,277.0,4.02,69.41,5.5
1103,0.0022500000000000003,134.10398,277.0,4.02,69.41,5.5
484,0.0023,57.180460000000004,277.0,3.86,68.1,6.5
1632,0.0023,186.90753,298.0,2.57,52.2,7.6
4600,0.0029,516.93712,293.0,2.87,57.11,7.5
668,0.002,71.91953,277.0,2.56,51.88,4.64
320,0.00227,36.99807,277.0,2.89,57.46,7.5
204,0.0018000000000000002,21.74305,296.0,1.86,33.91,5.5
454,0.0021000000000000003,50.938,290.0,2.25,45.29,5.5
466,0.0019,51.52542,291.0,2.76,55.39,5.0
245,0.00236,27.66036,277.0,2.86,56.99,8.5
4600,0.00271,516.26972,293.0,2.86,57.04,7.5
282,0.0018000000000000002,32.66808,293.0,2.87,57.21,6.5
466,0.0028,51.60152,291.0,2.79,55.97,6.0
1060,0.0019,122.00717,298.0,2.11,41.82,7.5
466,0.00177,50.68122,293.0,3.68,66.59,6.5
466,0.00177,50.68122,293.0,3.68,66.59,6.5
469,0.00195,50.90593,293.0,3.66,66.41,6.5
469,0.00195,50.90593,293.0,3.66,66.41,6.5
860,0.0019,93.35588000000001,277.0,2.58,52.33,8.0
860,0.0019,93.35588000000001,277.0,2.58,52.33,8.0
466,0.0025,51.47648,291.0,2.82,56.35,5.6
430,0.00172,46.99496,298.0,3.14,60.77,8.0
430,0.00172,46.99496,298.0,3.14,60.77,8.0
426,0.0016200000000000001,46.566410000000005,298.0,2.97,58.64,8.0
253,0.0026000000000000003,30.428610000000003,298.0,2.87,57.11,6.5
253,0.0026000000000000003,30.428610000000003,298.0,2.87,57.11,6.5
253,0.0032,30.38146,298.0,2.82,56.38,6.5
254,0.002,28.546680000000002,290.0,2.61,52.88,8.0
578,0.0024,64.82721,298.0,3.27,62.43,5.8
578,0.00285,64.73905,298.0,3.23,61.88,5.8
584,0.00182,66.25276,293.0,2.67,53.95,8.0
292,0.0021000000000000003,35.11886,293.0,4.73,73.99,8.5
308,0.00259,34.04276,293.0,2.67,53.98,7.5
308,0.00166,33.84257,293.0,2.47,50.25,8.5
718,0.002,85.54959,291.0,2.73,54.97,6.5
590,0.0022,67.90747999999999,294.0,2.42,46.96,8.5
158,0.00175,18.081110000000002,292.0,2.05,39.92,8.5
711,0.0027,81.99616,298.0,1.84,33.0,8.5
158,0.0011,18.72093,292.0,2.13,42.16,4.6
430,0.00175,46.82488,291.0,2.18,43.49,7.5
139,0.00175,15.54207,293.0,1.85,33.64,9.0
585,0.00235,65.7507,298.0,2.52,51.26,5.5
468,0.00213,50.61706,293.0,3.65,66.26,6.5
420,0.00231,49.589059999999996,277.0,3.42,64.01,7.5
660,0.00195,72.1597,290.0,2.51,51.0,4.6
280,0.0017,32.64892,290.0,2.52,51.13,7.0
876,0.0027,98.31830000000001,293.0,2.84,56.73,6.5
876,0.0027,98.31830000000001,293.0,2.84,56.73,6.5
133,0.00206,15.172080000000001,293.0,2.77,55.61,7.5
474,0.00145,56.39677,292.0,2.33,47.11,5.0
474,0.00145,56.39677,292.0,2.33,47.11,5.0
471,0.0025,54.06135,277.0,2.27,45.88,5.0
3970,0.0024,470.94281,295.0,2.77,55.53,6.5
408,0.00246,47.201339999999995,295.0,3.15,60.91,8.2
408,0.00246,47.201339999999995,295.0,3.15,60.91,8.2
303,0.00175,35.32002,295.0,2.3,46.63,8.0
303,0.00175,35.32002,295.0,2.3,46.63,8.0
850,0.0028,98.5167,298.0,3.0,58.96,5.5
298,0.0019,32.48712,283.0,3.33,63.11,7.0
1626,0.0019,183.95123,295.0,2.14,42.7,7.5
348,0.0025,40.69167,295.0,2.25,45.25,6.0
286,0.00165,31.718110000000003,293.0,2.26,45.58,7.0
572,0.0018000000000000002,66.82750999999999,277.0,2.64,53.38,8.0
284,0.0018000000000000002,32.56085,277.0,2.15,42.7,8.0
284,0.00185,32.37849,293.0,2.11,41.64,8.5
284,0.002,32.44262,277.0,2.11,41.73,8.5
68,0.0021000000000000003,8.38422,298.0,2.13,42.16,6.5
34,0.002,5.03704,298.0,1.89,34.89,7.5
34,0.002,4.19211,298.0,2.06,40.38,8.5
34,0.0028,4.0889,298.0,2.05,39.98,4.6
34,0.002,4.115939999999999,298.0,2.11,41.84,4.6
102,0.002,13.118879999999999,298.0,2.01,38.8,8.5
34,0.0021000000000000003,4.4416899999999995,298.0,3.48,64.66,7.0
702,0.0026000000000000003,81.92239000000001,298.0,2.77,55.59,6.45
964,0.0022,111.24426,289.0,2.44,49.57,8.0
1396,0.0022,154.31311,294.0,3.1,60.3,8.0
290,0.0018000000000000002,33.77225,293.0,2.28,46.03,8.5
13440,0.0028799999999999997,1435.6225,277.0,2.43,49.48,5.8
93,0.0024500000000000004,10.59799,292.0,1.78,30.92,6.5
93,0.0017,10.16039,292.0,1.84,33.17,6.5
153,0.0022,15.96326,293.0,1.79,31.5,8.0
464,0.0019,55.39943,292.0,2.4,48.77,5.0
144,0.00231,16.012430000000002,277.0,2.15,42.74,3.5
210,0.0013000000000000002,23.51988,292.0,1.92,36.09,7.0
538,0.0023,60.44789,293.0,2.4,48.84,7.0
257,0.0019,30.675040000000003,277.0,3.3,62.73,7.0
952,0.0026000000000000003,105.91543,294.0,2.43,49.3,8.5
504,0.00315,59.076980000000006,289.0,3.91,68.54,7.5
386,0.002,42.99313,288.0,2.3,46.45,5.5
643,0.0021000000000000003,68.71997,293.0,2.5,50.73,6.0
643,0.0021000000000000003,68.71997,293.0,2.5,50.73,6.0
824,0.003,93.82793,293.0,3.21,61.63,7.4
824,0.003,93.82793,293.0,3.21,61.63,7.4
808,0.0019,97.86338,293.0,3.11,60.42,6.5
104,0.0017,12.32199,288.0,1.87,34.29,4.0
324,0.0018000000000000002,36.59393,298.0,3.02,59.25,8.5
155,0.00175,16.53501,289.0,2.19,43.88,7.5
220,0.00257,25.94684,298.0,2.07,40.67,8.5
280,0.0019399999999999999,31.72618,296.0,2.11,41.78,7.5
1648,0.0033,187.03616,293.0,2.55,51.74,7.9
1648,0.0033,187.03616,293.0,2.55,51.74,7.9
85,0.0019,9.61622,293.0,4.18,70.58,7.0
588,0.0019,65.11139,291.0,2.12,42.1,7.5
804,0.0023,89.79715,298.0,2.28,45.99,4.5
404,0.0022500000000000003,45.780120000000004,298.15,2.01,38.81,6.5
202,0.0025,23.23029,291.15,2.34,47.33,8.5
2012,0.0029100000000000003,232.28888,291.0,3.9,68.49,7.0
468,0.00185,50.44934,297.0,1.95,36.94,7.0
130,0.0015500000000000002,15.10488,293.0,2.0,38.57,8.5
294,0.0018700000000000001,32.68788,291.0,2.31,46.83,7.4
880,0.00127,98.67619,293.0,2.16,43.02,7.4
510,0.0023,55.52732,289.0,2.2,44.07,7.5
650,0.0016,73.31859,291.0,2.07,40.45,7.6
316,0.0021000000000000003,35.661339999999996,289.0,2.62,53.12,7.5
1378,0.00197,159.21394,298.0,2.73,54.86,7.5
1378,0.00197,159.21394,298.0,2.73,54.86,7.5
445,0.00116,51.25902,295.0,2.29,46.29,6.5
445,0.00116,51.25902,295.0,2.29,46.29,6.5
448,0.00159,51.2498,278.0,2.91,57.66,8.5
110,0.00183,12.638670000000001,298.0,1.93,36.39,6.2
2540,0.0027,287.49512,295.0,3.32,62.92,8.0
2540,0.0027,287.49512,295.0,3.32,62.92,8.0
1016,0.0023,112.88805,277.0,2.74,55.06,5.0
1626,0.0022500000000000003,182.78010999999998,291.0,4.42,72.15,7.0
432,0.0025,46.78193,298.0,3.51,64.99,6.4
432,0.0025,46.78193,298.0,3.51,64.99,6.4
1462,0.0018000000000000002,170.60222000000002,298.0,2.58,52.37,7.5
336,0.002,37.00996,293.0,3.22,61.75,5.6
318,0.002,36.27867,298.0,2.44,49.64,6.0
320,0.00202,35.362610000000004,292.0,2.28,46.0,6.5
432,0.0016,47.60017,289.0,2.5,50.74,6.5
446,0.0017,52.69185,298.0,2.26,45.49,5.5
1168,0.00215,125.78033,277.0,2.75,55.29,8.0
550,0.002,58.89148,298.0,2.71,54.53,8.5
518,0.00149,57.53555,291.0,2.28,46.14,5.5
318,0.00192,36.14488,277.0,1.91,35.47,6.0
768,0.0023,90.66077,291.0,2.14,42.41,8.0
774,0.00195,90.01149000000001,291.0,2.0,44.42,8.0
2084,0.0027,247.90209000000002,289.0,3.05,59.65,7.8
654,0.0028,72.51764999999999,297.15,2.21,44.34,8.5
142,0.0022,16.594759999999997,293.0,4.03,69.44,8.5
1424,0.0022,158.18304999999998,289.0,2.59,52.6,5.0
2296,0.0015,255.75006,295.0,2.46,50.1,6.0
444,0.0025,52.12035,293.0,3.32,62.91,5.5
704,0.0019,84.09796000000001,293.0,2.3,46.45,5.89
426,0.0028,48.342510000000004,294.0,6.2,80.17,7.5
483,0.00195,55.14748,298.0,2.16,43.13,4.6
308,0.0018000000000000002,36.541000000000004,298.0,2.47,50.16,5.6
570,0.00215,63.73902,291.0,4.36,71.8,4.5
308,0.002,36.569050000000004,298.0,2.37,48.01,5.6
836,0.0021000000000000003,94.01759,298.0,2.53,51.45,5.4
394,0.0021000000000000003,47.45363,293.0,2.39,48.53,6.4
656,0.0025499999999999997,74.23492999999999,298.0,2.24,45.03,3.6
600,0.00165,64.39036,277.0,2.11,41.62,9.5
624,0.0017,70.73534,295.0,1.85,33.58,11.0
106,0.002,12.79283,293.0,2.08,40.94,7.0
334,0.0019,38.496480000000005,294.0,2.23,44.88,7.5
512,0.0026000000000000003,59.05948000000001,310.0,2.21,44.38,7.0
131,0.0017,14.87706,291.0,3.09,60.25,7.0
544,0.00196,62.874320000000004,293.0,2.24,45.13,8.6
1934,0.00365,219.01081,277.0,3.86,68.0,7.0
214,0.0025,24.46426,293.0,2.5,50.77,8.0
646,0.0022,75.59252000000001,295.0,3.16,61.1,8.5
622,0.0026000000000000003,72.2984,295.0,2.85,56.92,7.5
156,0.0029,19.55982,298.0,5.95,79.34,6.5
738,0.00198,81.03783,298.0,2.56,51.96,7.0
345,0.0018000000000000002,40.285470000000004,293.0,1.82,32.51,7.5
280,0.00185,31.70009,296.0,1.98,37.92,7.5
434,0.0021000000000000003,49.56461,277.0,2.93,58.07,7.5
1743,0.0015500000000000002,197.08188,293.0,2.3,46.64,6.75
283,0.00166,30.11679,293.0,2.39,48.58,4.6
706,0.0016,75.42184,297.0,2.21,44.23,7.5
